file_path,line_number,symbol_type,symbol_name,parent_or_return,visibility,status,notes
lib/screens/catalog/product_catalog_screen.dart,1998,Method/Function,ProductCatalogScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 8)
lib/screens/catalog/product_catalog_screen.dart,2016,Method/Function,ProductCatalogScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 16)
lib/screens/catalog/product_catalog_screen.dart,2027,Method/Function,ProductCatalogScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 10)
lib/screens/catalog/product_catalog_screen.dart,2157,Method/Function,ProductCatalogScreen._shareProduct,Future<void>,Private,STATICALLY_VALID,"Params: (CatalogProduct product, {bool toFacebook...)"
lib/screens/catalog/product_catalog_screen.dart,2200,Method/Function,ProductCatalogScreen._startFacebookPublishFlow,Future<void>,Private,STATICALLY_VALID,"Params: (CatalogProduct product, String shareUrl)"
lib/screens/catalog/product_catalog_screen.dart,2247,Method/Function,ProductCatalogScreen.Icon,const,Public,STATICALLY_VALID,"Params: (Icons.facebook, color: Color(0xFF1877F2)"
lib/screens/catalog/product_catalog_screen.dart,2248,Method/Function,ProductCatalogScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 10)
lib/screens/catalog/product_catalog_screen.dart,2266,Method/Function,ProductCatalogScreen.Divider,const,Public,STATICALLY_VALID,Params: (color: Colors.white10)
lib/screens/catalog/product_catalog_screen.dart,2267,Method/Function,ProductCatalogScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/product_catalog_screen.dart,2274,Method/Function,ProductCatalogScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 8)
lib/screens/catalog/product_catalog_screen.dart,2293,Method/Function,ProductCatalogScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 16)
lib/screens/catalog/product_catalog_screen.dart,2301,Method/Function,ProductCatalogScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 10)
lib/screens/catalog/product_catalog_screen.dart,2417,Method/Function,ProductCatalogScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 24)
lib/screens/catalog/product_catalog_screen.dart,2427,Method/Function,ProductCatalogScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 12)
lib/screens/catalog/product_catalog_screen.dart,2530,Method/Function,ProductCatalogScreen._getCategoryHashtags,String,Private,STATICALLY_VALID,Params: (CatalogProduct product)
lib/screens/catalog/product_catalog_screen.dart,2558,Method/Function,ProductCatalogScreen._showSimilarProductsMergeDialog,void,Private,STATICALLY_VALID,Params: (CatalogController ctrl)
lib/screens/catalog/product_catalog_screen.dart,2570,Class,_ActionChip,StatelessWidget,Private,STATICALLY_VALID,Extends StatelessWidget
lib/screens/catalog/product_catalog_screen.dart,2586,Method/Function,_ActionChip.build,Widget,Public,STATICALLY_VALID,Params: (BuildContext context)
lib/screens/catalog/product_catalog_screen.dart,2607,Method/Function,_ActionChip.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 8)
lib/screens/catalog/product_catalog_screen.dart,2624,Class,_StatBadge,StatelessWidget,Private,STATICALLY_VALID,Extends StatelessWidget
lib/screens/catalog/product_catalog_screen.dart,2636,Method/Function,_StatBadge.build,Widget,Public,STATICALLY_VALID,Params: (BuildContext context)
lib/screens/catalog/product_catalog_screen.dart,2656,Method/Function,_StatBadge.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 6)
lib/screens/catalog/product_catalog_screen.dart,2671,Class,_SmartToolTile,StatelessWidget,Private,STATICALLY_VALID,Extends StatelessWidget
lib/screens/catalog/product_catalog_screen.dart,2689,Method/Function,_SmartToolTile.build,Widget,Public,STATICALLY_VALID,Params: (BuildContext context)
lib/screens/catalog/product_catalog_screen.dart,2713,Method/Function,_SmartToolTile.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 12)
lib/screens/catalog/product_catalog_screen.dart,2751,Method/Function,_SmartToolTile.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 4)
lib/screens/catalog/product_catalog_screen.dart,2764,Method/Function,_SmartToolTile.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 8)
lib/screens/catalog/product_catalog_screen.dart,2774,Class,_SimilarProductsMergeSheet,StatefulWidget,Private,STATICALLY_VALID,Extends StatefulWidget
lib/screens/catalog/product_catalog_screen.dart,2776,Method/Function,_SimilarProductsMergeSheet._SimilarProductsMergeSheet,const,Private,STATICALLY_VALID,Params: ({required this.ctrl})
lib/screens/catalog/product_catalog_screen.dart,2779,Method/Function,_SimilarProductsMergeSheet.createState,State<_SimilarProductsMergeSheet>,Public,STATICALLY_VALID,Params: ()
lib/screens/catalog/product_catalog_screen.dart,2782,Class,_SimilarProductsMergeSheetState,State,Private,STATICALLY_VALID,Extends State
lib/screens/catalog/product_catalog_screen.dart,2789,Method/Function,_SimilarProductsMergeSheetState.initState,void,Public,STATICALLY_VALID,Params: ()
lib/screens/catalog/product_catalog_screen.dart,2794,Method/Function,_SimilarProductsMergeSheetState._refreshGroups,void,Private,STATICALLY_VALID,Params: ()
lib/screens/catalog/product_catalog_screen.dart,2814,Method/Function,_SimilarProductsMergeSheetState._mergeSingleGroup,Future<void>,Private,STATICALLY_VALID,Params: (int groupIndex)
lib/screens/catalog/product_catalog_screen.dart,2841,Method/Function,_SimilarProductsMergeSheetState._mergeAllGroups,Future<void>,Private,STATICALLY_VALID,Params: ()
lib/screens/catalog/product_catalog_screen.dart,2897,Method/Function,_SimilarProductsMergeSheetState.build,Widget,Public,STATICALLY_VALID,Params: (BuildContext context)
lib/screens/catalog/product_catalog_screen.dart,2932,Method/Function,_SimilarProductsMergeSheetState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 10)
lib/screens/catalog/product_catalog_screen.dart,3042,Method/Function,_SimilarProductsMergeSheetState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 6)
lib/screens/catalog/product_catalog_screen.dart,3052,Method/Function,_SimilarProductsMergeSheetState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/product_catalog_screen.dart,3057,Method/Function,_SimilarProductsMergeSheetState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 4)
lib/screens/catalog/product_catalog_screen.dart,3100,Method/Function,_SimilarProductsMergeSheetState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 8)
lib/screens/catalog/product_catalog_screen.dart,3121,Method/Function,_SimilarProductsMergeSheetState.Divider,const,Public,STATICALLY_VALID,"Params: (color: Colors.white10, height: 16)"
lib/screens/catalog/product_catalog_screen.dart,3159,Method/Function,_SimilarProductsMergeSheetState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 8)
lib/screens/catalog/product_catalog_screen.dart,3175,Method/Function,_SimilarProductsMergeSheetState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 10)
lib/screens/catalog/product_catalog_screen.dart,3212,Method/Function,_SimilarProductsMergeSheetState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 4)
lib/screens/catalog/product_catalog_screen.dart,3219,Method/Function,_SimilarProductsMergeSheetState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 8)
lib/screens/catalog/product_catalog_screen.dart,3224,Method/Function,_SimilarProductsMergeSheetState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 8)
lib/screens/catalog/product_catalog_screen.dart,3234,Method/Function,_SimilarProductsMergeSheetState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 6)
lib/screens/catalog/product_catalog_screen.dart,3237,Method/Function,_SimilarProductsMergeSheetState.Icon,const,Public,STATICALLY_VALID,"Params: (Icons.photo_library_rounded, color: Colo...)"
lib/screens/catalog/product_catalog_screen.dart,3238,Method/Function,_SimilarProductsMergeSheetState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 2)
lib/screens/catalog/product_form_screen.dart,22,Class,ProductFormScreen,StatefulWidget,Public,STATICALLY_VALID,Extends StatefulWidget
lib/screens/catalog/product_form_screen.dart,24,Method/Function,ProductFormScreen.ProductFormScreen,const,Public,STATICALLY_VALID,"Params: ({super.key, this.editProduct})"
lib/screens/catalog/product_form_screen.dart,27,Method/Function,ProductFormScreen.createState,State<ProductFormScreen>,Public,STATICALLY_VALID,Params: ()
lib/screens/catalog/product_form_screen.dart,30,Class,_ProductFormScreenState,State,Private,STATICALLY_VALID,Extends State
lib/screens/catalog/product_form_screen.dart,59,Method/Function,_ProductFormScreenState.initState,void,Public,STATICALLY_VALID,Params: ()
lib/screens/catalog/product_form_screen.dart,81,Method/Function,_ProductFormScreenState.dispose,void,Public,STATICALLY_VALID,Params: ()
lib/screens/catalog/product_form_screen.dart,94,Method/Function,_ProductFormScreenState.build,Widget,Public,STATICALLY_VALID,Params: (BuildContext context)
lib/screens/catalog/product_form_screen.dart,138,Method/Function,_ProductFormScreenState._SectionTitle,const,Private,STATICALLY_VALID,Params: (title: '📷 صور المنتج')
lib/screens/catalog/product_form_screen.dart,139,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/product_form_screen.dart,141,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 20)
lib/screens/catalog/product_form_screen.dart,144,Method/Function,_ProductFormScreenState._SectionTitle,const,Private,STATICALLY_VALID,Params: (title: '🎥 فيديو المنتج (اختياري)
lib/screens/catalog/product_form_screen.dart,145,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/product_form_screen.dart,147,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 20)
lib/screens/catalog/product_form_screen.dart,151,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 20)
lib/screens/catalog/product_form_screen.dart,155,Method/Function,_ProductFormScreenState._SectionTitle,const,Private,STATICALLY_VALID,Params: (title: '🛡️ اعتماد المنتج (للمشرفين)
lib/screens/catalog/product_form_screen.dart,156,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/product_form_screen.dart,163,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 20)
lib/screens/catalog/product_form_screen.dart,167,Method/Function,_ProductFormScreenState._SectionTitle,const,Private,STATICALLY_VALID,Params: (title: '🗂️ فئة المنتج')
lib/screens/catalog/product_form_screen.dart,168,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/product_form_screen.dart,212,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 4)
lib/screens/catalog/product_form_screen.dart,234,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/product_form_screen.dart,237,Method/Function,_ProductFormScreenState._SectionTitle,const,Private,STATICALLY_VALID,Params: (title: '📌 معلومات المنتج')
lib/screens/catalog/product_form_screen.dart,238,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/product_form_screen.dart,245,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/product_form_screen.dart,249,Method/Function,_ProductFormScreenState._SectionTitle,const,Private,STATICALLY_VALID,Params: (title: '📝 وصف المنتج *')
lib/screens/catalog/product_form_screen.dart,274,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 8)
lib/screens/catalog/product_form_screen.dart,282,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/product_form_screen.dart,288,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 20)
lib/screens/catalog/product_form_screen.dart,291,Method/Function,_ProductFormScreenState._SectionTitle,const,Private,STATICALLY_VALID,Params: (title: '💰 السعر والتوفر')
lib/screens/catalog/product_form_screen.dart,292,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/product_form_screen.dart,309,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 12)
lib/screens/catalog/product_form_screen.dart,320,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/product_form_screen.dart,331,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 12)
lib/screens/catalog/product_form_screen.dart,342,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/product_form_screen.dart,355,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 8)
lib/screens/catalog/product_form_screen.dart,358,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 2)
lib/screens/catalog/product_form_screen.dart,376,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 6)
lib/screens/catalog/product_form_screen.dart,398,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 20)
lib/screens/catalog/product_form_screen.dart,401,Method/Function,_ProductFormScreenState._SectionTitle,const,Private,STATICALLY_VALID,Params: (title: '📂 تفاصيل إضافية')
lib/screens/catalog/product_form_screen.dart,402,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/product_form_screen.dart,408,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/product_form_screen.dart,414,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/product_form_screen.dart,424,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 12)
lib/screens/catalog/product_form_screen.dart,434,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/product_form_screen.dart,441,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 20)
lib/screens/catalog/product_form_screen.dart,445,Method/Function,_ProductFormScreenState._SectionTitle,const,Private,STATICALLY_VALID,Params: (title: '📤 مشاركة المنتج')
lib/screens/catalog/product_form_screen.dart,446,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/product_form_screen.dart,449,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 80)
lib/screens/catalog/product_form_screen.dart,482,Method/Function,_ProductFormScreenState._buildShareSection,Widget,Private,STATICALLY_VALID,Params: ()
lib/screens/catalog/product_form_screen.dart,488,Method/Function,_ProductFormScreenState.Color,const,Public,STATICALLY_VALID,Params: (0xFF1A1A2E)
lib/screens/catalog/product_form_screen.dart,489,Method/Function,_ProductFormScreenState.Color,const,Public,STATICALLY_VALID,Params: (0xFF16213E)
lib/screens/catalog/product_form_screen.dart,510,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 14)
lib/screens/catalog/product_form_screen.dart,522,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 10)
lib/screens/catalog/product_form_screen.dart,545,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 10)
lib/screens/catalog/product_form_screen.dart,562,Method/Function,_ProductFormScreenState._shareToWhatsApp,Future<void>,Private,STATICALLY_VALID,Params: ()
lib/screens/catalog/product_form_screen.dart,582,Method/Function,_ProductFormScreenState.launchUrl,await,Public,STATICALLY_VALID,Params: (Uri.parse(waUrl)
lib/screens/catalog/product_form_screen.dart,590,Method/Function,_ProductFormScreenState._shareToInstagram,Future<void>,Private,STATICALLY_VALID,Params: ()
lib/screens/catalog/product_form_screen.dart,607,Method/Function,_ProductFormScreenState._shareProductFromForm,Future<void>,Private,STATICALLY_VALID,"Params: (CatalogProduct product, {String platform...)"
lib/screens/catalog/product_form_screen.dart,732,Method/Function,_ProductFormScreenState._buildImagesSection,Widget,Private,STATICALLY_VALID,Params: ()
lib/screens/catalog/product_form_screen.dart,755,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 10)
lib/screens/catalog/product_form_screen.dart,868,Method/Function,_ProductFormScreenState._buildVideoSection,Widget,Private,STATICALLY_VALID,Params: ()
lib/screens/catalog/product_form_screen.dart,955,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 12)
lib/screens/catalog/product_form_screen.dart,973,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 4)
lib/screens/catalog/product_form_screen.dart,1000,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 8)
lib/screens/catalog/product_form_screen.dart,1022,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 8)
lib/screens/catalog/product_form_screen.dart,1053,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 4)
lib/screens/catalog/product_form_screen.dart,1075,Method/Function,_ProductFormScreenState._buildAiSection,Widget,Private,STATICALLY_VALID,Params: ()
lib/screens/catalog/product_form_screen.dart,1093,Method/Function,_ProductFormScreenState.Icon,const,Public,STATICALLY_VALID,"Params: (Icons.auto_awesome_rounded, color: AppTh...)"
lib/screens/catalog/product_form_screen.dart,1094,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 8)
lib/screens/catalog/product_form_screen.dart,1106,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 8)
lib/screens/catalog/product_form_screen.dart,1115,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/product_form_screen.dart,1126,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 10)
lib/screens/catalog/product_form_screen.dart,1142,Method/Function,_ProductFormScreenState._analyzeWithAi,Future<void>,Private,STATICALLY_VALID,Params: (ImageSource source)
lib/screens/catalog/product_form_screen.dart,1250,Method/Function,_ProductFormScreenState._populateFields,void,Private,STATICALLY_VALID,"Params: (Map<String, String> parsed)"
lib/screens/catalog/product_form_screen.dart,1305,Method/Function,_ProductFormScreenState._showMatchingDecisionDialog,void,Private,STATICALLY_VALID,"Params: (ProductMatchingResult match, Map<String,...)"
lib/screens/catalog/product_form_screen.dart,1321,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 8)
lib/screens/catalog/product_form_screen.dart,1347,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 8)
lib/screens/catalog/product_form_screen.dart,1356,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 16)
lib/screens/catalog/product_form_screen.dart,1365,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 6)
lib/screens/catalog/product_form_screen.dart,1396,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 12)
lib/screens/catalog/product_form_screen.dart,1412,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 4)
lib/screens/catalog/product_form_screen.dart,1428,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 16)
lib/screens/catalog/product_form_screen.dart,1515,Method/Function,_ProductFormScreenState._optimizeDescriptionWithAi,Future<void>,Private,STATICALLY_VALID,Params: ()
lib/screens/catalog/product_form_screen.dart,1793,Method/Function,_ProductFormScreenState._cleanCategory,String,Private,STATICALLY_VALID,Params: (String s)
lib/screens/catalog/product_form_screen.dart,1801,Method/Function,_ProductFormScreenState._saveProduct,Future<void>,Private,STATICALLY_VALID,Params: ()
lib/screens/catalog/product_form_screen.dart,1948,Method/Function,_ProductFormScreenState._showManageCategoriesDialog,void,Private,STATICALLY_VALID,Params: ()
lib/screens/catalog/product_form_screen.dart,1978,Method/Function,_ProductFormScreenState.Divider,const,Public,STATICALLY_VALID,Params: (color: Colors.white24)
lib/screens/catalog/product_form_screen.dart,1979,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 8)
lib/screens/catalog/product_form_screen.dart,1997,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/product_form_screen.dart,2064,Method/Function,_ProductFormScreenState._showAddEditCategoryDialog,void,Private,STATICALLY_VALID,Params: (ProductCategoryInfo? existingCat)
lib/screens/catalog/product_form_screen.dart,2093,Method/Function,_ProductFormScreenState.Divider,const,Public,STATICALLY_VALID,Params: (color: Colors.white24)
lib/screens/catalog/product_form_screen.dart,2094,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/product_form_screen.dart,2096,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/product_form_screen.dart,2098,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/product_form_screen.dart,2100,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 20)
lib/screens/catalog/product_form_screen.dart,2108,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 8)
lib/screens/catalog/product_form_screen.dart,2175,Method/Function,_ProductFormScreenState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 6)
lib/screens/catalog/product_form_screen.dart,2195,Method/Function,_ProductFormScreenState._confirmDeleteCategory,void,Private,STATICALLY_VALID,Params: (ProductCategoryInfo cat)
lib/screens/catalog/product_form_screen.dart,2228,Class,_SectionTitle,StatelessWidget,Private,STATICALLY_VALID,Extends StatelessWidget
lib/screens/catalog/product_form_screen.dart,2230,Method/Function,_SectionTitle._SectionTitle,const,Private,STATICALLY_VALID,Params: ({required this.title})
lib/screens/catalog/product_form_screen.dart,2233,Method/Function,_SectionTitle.build,Widget,Public,STATICALLY_VALID,Params: (BuildContext context)
lib/screens/catalog/product_form_screen.dart,2246,Class,_AddMediaButton,StatelessWidget,Private,STATICALLY_VALID,Extends StatelessWidget
lib/screens/catalog/product_form_screen.dart,2248,Method/Function,_AddMediaButton._AddMediaButton,const,Private,STATICALLY_VALID,Params: ({required this.icon})
lib/screens/catalog/product_form_screen.dart,2251,Method/Function,_AddMediaButton.build,Widget,Public,STATICALLY_VALID,Params: (BuildContext context)
lib/screens/catalog/product_form_screen.dart,2270,Class,_AiButton,StatelessWidget,Private,STATICALLY_VALID,Extends StatelessWidget
lib/screens/catalog/product_form_screen.dart,2284,Method/Function,_AiButton.build,Widget,Public,STATICALLY_VALID,Params: (BuildContext context)
lib/screens/catalog/product_form_screen.dart,2304,Method/Function,_AiButton.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 6)
lib/screens/catalog/product_form_screen.dart,2320,Class,_ShareButton,StatelessWidget,Private,STATICALLY_VALID,Extends StatelessWidget
lib/screens/catalog/product_form_screen.dart,2334,Method/Function,_ShareButton.build,Widget,Public,STATICALLY_VALID,Params: (BuildContext context)
lib/screens/catalog/product_form_screen.dart,2348,Method/Function,_ShareButton.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 5)
lib/screens/catalog/whatsapp/whatsapp_media_sync_screen.dart,10,Class,WhatsAppMediaSyncScreen,StatelessWidget,Public,STATICALLY_VALID,Extends StatelessWidget
lib/screens/catalog/whatsapp/whatsapp_media_sync_screen.dart,11,Method/Function,WhatsAppMediaSyncScreen.WhatsAppMediaSyncScreen,const,Public,STATICALLY_VALID,Params: ({super.key})
lib/screens/catalog/whatsapp/whatsapp_media_sync_screen.dart,14,Method/Function,WhatsAppMediaSyncScreen.build,Widget,Public,STATICALLY_VALID,Params: (BuildContext context)
lib/screens/catalog/whatsapp/whatsapp_media_sync_screen.dart,49,Method/Function,WhatsAppMediaSyncScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 4)
lib/screens/catalog/whatsapp/whatsapp_media_sync_screen.dart,66,Method/Function,WhatsAppMediaSyncScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 20)
lib/screens/catalog/whatsapp/whatsapp_media_sync_screen.dart,70,Method/Function,WhatsAppMediaSyncScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 20)
lib/screens/catalog/whatsapp/whatsapp_media_sync_screen.dart,74,Method/Function,WhatsAppMediaSyncScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 20)
lib/screens/catalog/whatsapp/whatsapp_media_sync_screen.dart,78,Method/Function,WhatsAppMediaSyncScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 20)
lib/screens/catalog/whatsapp/whatsapp_media_sync_screen.dart,82,Method/Function,WhatsAppMediaSyncScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 20)
lib/screens/catalog/whatsapp/whatsapp_media_sync_screen.dart,86,Method/Function,WhatsAppMediaSyncScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 40)
lib/screens/catalog/whatsapp/whatsapp_media_sync_screen.dart,94,Method/Function,WhatsAppMediaSyncScreen._buildOverviewCards,Widget,Private,STATICALLY_VALID,Params: (WhatsAppSyncConfig cfg)
lib/screens/catalog/whatsapp/whatsapp_media_sync_screen.dart,170,Method/Function,WhatsAppMediaSyncScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 6)
lib/screens/catalog/whatsapp/whatsapp_media_sync_screen.dart,186,Method/Function,WhatsAppMediaSyncScreen._buildPipelineVisualizer,Widget,Private,STATICALLY_VALID,Params: ()
lib/screens/catalog/whatsapp/whatsapp_media_sync_screen.dart,232,Method/Function,WhatsAppMediaSyncScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/whatsapp/whatsapp_media_sync_screen.dart,258,Method/Function,WhatsAppMediaSyncScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 2)
lib/screens/catalog/whatsapp/whatsapp_media_sync_screen.dart,272,Method/Function,WhatsAppMediaSyncScreen._buildWabaAccountsSection,Widget,Private,STATICALLY_VALID,Params: (WhatsAppSyncConfig cfg)
lib/screens/catalog/whatsapp/whatsapp_media_sync_screen.dart,296,Method/Function,WhatsAppMediaSyncScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/whatsapp/whatsapp_media_sync_screen.dart,335,Method/Function,WhatsAppMediaSyncScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 6)
lib/screens/catalog/whatsapp/whatsapp_media_sync_screen.dart,348,Method/Function,WhatsAppMediaSyncScreen._buildSandboxSection,Widget,Private,STATICALLY_VALID,Params: (WhatsAppSyncController ctrl)
lib/screens/catalog/whatsapp/whatsapp_media_sync_screen.dart,386,Method/Function,WhatsAppMediaSyncScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/screens/catalog/whatsapp/whatsapp_media_sync_screen.dart,399,Method/Function,WhatsAppMediaSyncScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 10)
lib/screens/catalog/whatsapp/whatsapp_media_sync_screen.dart,417,Method/Function,WhatsAppMediaSyncScreen.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 10)
